Date, Instance, Algorithm, MAX_ITER_COUNT, MAX_NO_IMPROVE_COUNT, RandSeed, Duration, IterCount, MoveCount, TotalDist, Medians, Assignment
2014-05-08 Thu 01:36:52, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399482542, 44.007, 44, 556767, 1270, 59|72|27|92|94|42|29|68|32|7|, 42|72|94|59|59|27|7|7|42|7|72|72|92|92|68|29|68|29|32|27|27|72|7|29|32|42|7|27|32|29|72|59|32|32|7|32|27|7|42|29|32|92|42|32|27|59|27|42|32|7|42|92|27|27|59|94|42|92|59|59|68|94|92|72|32|7|94|29|68|68|59|92|72|94|29|27|42|7|72|94|92|29|32|29|42|72|42|68|7|29|29|32|92|72|94|27|72|29|68|59|
2014-05-08 Thu 02:04:03, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399484212, 999.911, 981, 12739741, 1167, 13|42|74|58|94|35|81|34|19|63|, 42|58|94|58|58|81|34|34|34|74|63|63|13|13|42|81|42|74|35|19|19|63|34|81|35|42|74|19|35|74|63|58|35|35|34|35|81|34|34|74|35|81|42|35|19|94|19|34|35|34|34|63|19|19|58|94|42|13|58|94|42|94|13|63|35|81|94|81|42|42|58|63|63|94|74|81|42|19|13|58|13|81|35|74|42|13|42|42|34|74|74|35|13|63|94|19|13|74|42|94|
2014-05-08 Thu 02:31:15, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399485843, 19.569, 20, 248861, 1183, 59|88|57|67|52|84|46|17|21|35|, 84|21|59|21|52|46|88|46|88|17|21|21|57|57|84|67|84|17|35|46|52|21|46|67|35|88|17|46|84|67|21|21|35|35|46|35|67|46|88|67|84|67|84|35|52|59|46|88|35|46|88|21|52|46|59|59|88|57|21|59|84|59|57|57|35|46|35|67|84|84|59|57|21|59|17|67|17|88|52|52|57|67|35|67|84|52|84|84|88|67|17|35|57|57|59|52|52|17|84|59|
2014-05-08 Thu 02:58:45, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399487475, 83.485, 82, 1065106, 1199, 74|16|18|72|86|12|34|36|79|54|, 16|72|79|54|79|36|86|34|86|74|72|72|12|12|16|36|16|74|18|34|34|72|34|36|79|86|74|34|16|74|72|54|18|18|34|79|36|34|86|74|18|36|86|18|12|54|34|34|79|34|86|72|12|34|54|54|86|12|54|54|16|18|12|72|79|34|79|36|16|16|54|72|72|18|74|36|86|34|12|79|12|36|18|74|16|72|86|16|34|74|74|18|12|72|79|79|72|74|16|54|
2014-05-08 Thu 03:25:55, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399489125, 183.744, 183, 2357485, 1170, 56|83|80|21|0|61|59|95|5|35|, 0|21|59|21|59|5|56|5|56|56|21|21|80|80|0|5|0|83|35|95|95|21|95|5|35|56|56|5|0|83|21|21|35|61|95|35|5|5|56|83|0|5|0|35|95|61|5|56|35|5|56|21|95|95|59|59|56|80|59|59|0|61|80|21|35|5|35|83|0|0|59|80|21|61|83|5|56|95|95|35|80|5|35|83|0|95|56|0|56|83|83|35|80|80|59|95|95|83|0|61|
2014-05-08 Thu 03:53:03, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399490755, 1045.7, 1026, 13310504, 1162, 83|64|63|9|31|44|22|36|42|55|, 42|31|31|31|31|36|22|22|22|9|63|63|44|44|42|36|42|9|55|44|44|31|22|36|64|42|9|22|64|83|63|31|64|64|22|64|36|22|9|83|64|36|42|64|44|55|22|42|64|22|9|63|44|22|55|55|9|63|31|31|42|55|63|63|64|22|55|83|42|42|31|63|63|55|83|36|9|22|44|64|63|36|64|83|42|44|42|42|22|83|9|64|36|63|55|44|44|83|42|55|
2014-05-08 Thu 04:20:08, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399492383, 16.51, 17, 206386, 1216, 1|84|50|43|57|19|54|67|17|8|, 84|1|54|1|54|67|50|50|8|17|1|57|19|57|84|67|84|17|43|19|19|1|19|67|8|8|17|19|84|67|1|1|43|43|8|43|67|19|50|67|8|67|84|43|19|54|19|8|8|50|50|57|19|19|54|54|50|57|1|54|84|54|57|57|43|67|43|67|84|84|1|57|1|43|17|67|50|8|1|8|57|67|43|67|84|57|50|84|8|67|17|43|57|57|54|19|19|17|84|54|
2014-05-08 Thu 04:47:34, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399494008, 26.02, 27, 335687, 1185, 34|1|84|15|62|95|97|73|43|38|, 84|1|73|1|1|15|38|34|34|38|1|62|95|62|84|15|84|97|43|95|95|1|34|15|34|38|15|34|84|97|1|1|43|43|34|43|15|34|38|97|43|15|84|43|95|73|34|34|43|15|38|62|95|34|73|73|38|62|1|73|84|73|62|62|43|15|43|15|84|84|1|62|1|73|97|15|38|34|95|95|62|15|43|97|84|95|38|84|34|15|97|43|62|62|73|95|95|97|84|73|
2014-05-08 Thu 05:15:10, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399495654, 131.833, 131, 1703023, 1172, 18|97|60|6|4|96|22|15|24|63|, 60|4|4|4|4|15|6|22|24|6|63|63|96|96|60|15|60|97|18|22|96|63|22|15|24|6|15|22|24|97|63|4|18|18|22|24|15|22|6|97|24|15|6|18|96|18|22|6|24|22|6|63|96|22|18|18|6|96|4|4|60|18|63|63|24|15|24|15|60|60|4|63|63|18|97|15|6|22|96|24|96|15|18|97|60|96|6|60|6|15|97|24|63|63|4|22|96|97|60|18|
2014-05-08 Thu 05:42:36, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399497310, 37.274, 38, 487540, 1218, 81|79|42|78|83|70|18|26|11|7|, 42|70|79|70|70|81|7|7|7|26|11|11|78|78|42|81|42|26|18|7|78|11|7|81|79|42|26|81|18|83|11|70|18|18|7|79|81|7|26|83|79|81|42|18|78|18|7|42|79|7|26|11|78|7|70|79|7|78|70|70|42|18|11|11|79|26|79|81|42|42|70|11|11|18|83|81|26|7|78|79|78|81|18|83|42|78|42|42|7|83|26|18|11|11|70|79|78|83|42|18|
2014-05-08 Thu 06:09:33, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399498956, 28.403, 30, 375489, 1158, 30|98|76|7|63|53|80|73|67|61|, 30|53|53|63|67|63|73|7|73|7|67|76|63|7|67|63|73|30|30|73|61|30|30|98|67|76|7|80|7|67|30|80|7|98|73|73|73|80|7|76|53|80|76|61|80|98|76|63|73|76|61|76|61|53|67|61|63|98|53|7|80|61|98|63|30|61|98|67|73|53|63|63|76|73|80|61|76|98|98|67|80|76|67|63|73|73|98|63|67|30|98|63|76|61|7|98|98|80|98|73|
2014-05-08 Thu 06:36:19, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399500573, 1531.61, 1527, 19987927, 1046, 68|29|89|5|39|91|55|81|98|28|, 89|81|81|5|91|5|55|28|55|28|29|29|5|28|5|5|68|89|89|55|28|89|89|98|29|81|39|68|28|29|89|39|28|98|55|68|68|39|28|39|81|68|39|28|68|98|39|91|68|39|55|39|55|81|29|55|5|5|81|28|68|28|98|91|89|28|98|29|68|81|91|91|29|68|39|55|39|98|98|91|39|81|29|91|68|55|98|91|29|89|98|91|81|28|28|98|98|28|98|55|
2014-05-08 Thu 07:02:26, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399502179, 1276.42, 1304, 16966437, 1137, 54|36|40|26|89|33|9|50|91|1|, 89|1|40|9|91|33|36|9|50|9|9|54|91|9|9|33|36|89|89|50|50|89|89|33|91|40|26|1|9|54|89|26|9|33|50|36|36|40|26|40|40|36|26|9|26|33|26|91|36|26|50|26|50|1|54|50|33|9|40|9|36|50|9|91|89|50|33|54|36|1|91|91|54|36|26|50|40|33|33|54|1|40|91|91|36|50|33|91|54|89|33|91|40|50|9|33|33|36|33|36|
2014-05-08 Thu 07:29:01, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399503746, 484.18, 486, 6328366, 994, 5|36|34|2|49|28|0|98|91|24|, 0|2|2|5|91|5|34|28|34|28|24|24|5|28|24|5|34|98|0|34|28|0|0|98|24|2|49|36|28|24|0|49|28|98|34|36|36|2|28|49|2|36|49|28|36|98|49|91|36|49|34|49|34|2|24|34|5|5|2|28|36|28|98|91|0|28|98|24|36|2|91|91|24|36|49|34|49|98|98|24|2|49|91|91|36|34|5|91|91|0|98|91|49|28|28|98|98|36|98|34|
2014-05-08 Thu 07:55:48, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399505341, 7.582, 9, 107006, 1122, 75|78|32|42|40|80|83|15|48|30|, 30|80|40|15|83|15|75|32|75|32|15|42|15|32|15|15|48|78|30|75|32|30|30|78|15|40|42|80|32|42|30|80|32|78|75|48|48|80|80|42|40|48|42|32|80|78|42|15|48|42|75|42|75|40|83|75|15|15|40|32|48|32|32|15|30|32|78|15|48|40|83|83|42|48|42|75|42|78|78|83|80|40|83|83|48|75|78|83|83|30|78|83|40|32|32|78|78|80|78|75|
2014-05-08 Thu 08:22:29, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399506948, 783.013, 784, 10285264, 1038, 23|96|51|27|4|3|84|28|81|75|, 23|27|81|3|4|3|84|28|75|28|51|51|3|28|3|3|84|23|23|75|28|23|23|23|4|81|51|27|28|4|23|27|28|96|75|84|84|81|28|51|81|84|51|28|27|96|51|3|84|51|75|51|75|81|4|75|3|3|81|28|84|28|96|3|23|28|96|3|84|81|4|4|51|84|51|75|51|23|23|4|27|81|4|4|84|84|96|3|4|23|96|4|81|28|28|23|96|27|96|84|
2014-05-08 Thu 08:50:11, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399508549, 28.706, 30, 382551, 1187, 51|64|62|44|93|34|82|1|88|3|, 64|1|1|3|82|3|34|93|34|62|3|82|3|62|3|3|34|64|64|34|93|64|64|64|82|51|51|44|93|82|64|44|93|62|34|34|44|1|44|51|1|1|51|93|44|62|51|3|34|51|93|51|34|1|82|34|3|3|1|93|44|93|62|3|64|93|62|82|44|1|82|88|82|34|51|34|51|64|64|82|44|51|82|88|93|34|62|3|88|64|62|82|51|93|93|64|62|44|62|34|
2014-05-08 Thu 09:16:19, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399510211, 1428.79, 1460, 19091039, 1026, 67|55|51|36|89|43|44|91|81|78|, 89|44|81|67|91|78|36|43|55|43|67|67|67|43|67|67|36|89|89|55|43|89|89|78|67|81|51|44|43|67|89|51|43|78|55|36|36|81|44|51|81|36|51|43|44|78|51|91|36|51|55|51|55|81|67|55|78|78|81|43|36|43|43|91|89|43|78|67|36|81|91|91|51|36|51|55|51|78|78|67|44|81|91|91|36|36|78|91|91|89|78|91|81|43|43|78|78|44|78|36|
2014-05-08 Thu 09:44:07, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399511779, 95.285, 93, 1217494, 1140, 99|5|70|7|2|39|23|41|54|96|, 23|2|2|5|70|5|99|7|99|7|7|54|5|7|5|5|99|23|23|99|7|23|23|23|5|2|7|2|7|54|23|39|96|96|99|99|41|39|7|39|2|41|39|7|41|96|39|5|41|39|99|39|99|2|54|99|5|5|2|7|41|96|96|70|23|96|96|70|41|2|70|70|54|99|39|99|39|23|23|70|39|2|70|70|41|99|5|70|54|23|96|70|39|7|7|23|96|41|96|99|
2014-05-08 Thu 10:10:30, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399513447, 1524.48, 1542, 20033806, 1021, 42|66|37|15|32|60|0|67|4|34|, 0|37|37|15|4|15|34|32|34|32|67|67|15|32|67|15|34|66|0|34|32|0|0|66|67|42|42|37|32|67|0|37|32|66|34|60|60|37|60|42|42|60|42|32|60|66|42|15|60|42|34|42|34|37|4|34|15|15|37|32|60|32|32|4|0|32|66|67|60|37|4|4|67|34|37|34|42|66|66|67|60|37|4|4|60|34|66|4|4|0|66|4|42|32|32|66|66|60|66|34|
2014-05-08 Thu 10:37:05, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399515030, 50.161, 52, 660519, 1173, 47|49|13|16|58|18|50|4|97|90|, 18|58|58|47|4|47|97|13|16|13|13|4|47|13|13|47|16|90|18|16|50|18|18|18|4|58|49|97|13|4|18|97|13|18|16|16|16|49|97|49|58|97|49|13|97|90|49|47|16|49|50|49|50|58|4|50|47|13|58|13|97|50|90|47|18|50|90|47|16|58|4|4|49|16|49|50|49|90|18|4|97|49|4|47|16|16|18|47|4|18|90|4|49|50|13|18|90|97|90|16|
2014-05-08 Thu 11:03:48, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399516625, 1556.97, 1555, 20252373, 1014, 3|70|28|98|75|22|49|2|60|24|, 22|2|2|3|70|3|60|28|75|28|24|24|3|28|24|3|60|22|22|75|28|22|22|98|24|49|24|2|28|24|22|49|28|98|75|60|60|2|28|49|2|60|49|28|60|98|49|70|60|49|75|49|75|2|24|75|3|3|2|28|60|28|98|70|22|28|98|24|60|2|70|70|49|60|49|75|49|98|98|24|60|2|70|70|75|75|98|70|70|22|98|70|49|28|28|98|98|60|98|75|
2014-05-08 Thu 11:30:30, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399518228, 981.459, 981, 12626402, 1192, 85|8|3|18|96|59|4|76|58|27|, 18|27|58|3|4|3|85|59|8|59|59|76|3|59|3|3|8|96|18|8|85|18|18|18|4|76|59|27|59|4|18|27|59|96|85|85|85|27|59|76|58|27|76|59|27|96|76|3|85|76|85|76|8|58|4|8|3|3|58|59|85|96|96|3|18|59|96|3|85|58|4|4|76|85|76|8|76|96|96|4|27|58|4|4|85|85|18|3|4|18|96|4|76|59|59|18|96|27|96|85|
2014-05-08 Thu 11:56:59, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399519830, 1224.74, 1232, 16075324, 1030, 42|37|97|91|34|22|43|29|15|98|, 22|37|37|15|91|15|34|43|34|43|29|29|91|43|15|15|34|22|22|34|43|22|22|98|29|42|42|97|43|29|22|42|43|98|34|34|97|37|97|37|42|97|42|43|97|98|42|91|97|42|34|42|34|37|29|34|15|15|37|43|97|43|98|91|22|43|98|29|97|37|91|91|29|34|37|34|42|98|98|29|37|37|29|91|97|34|98|91|29|22|98|91|42|43|43|98|98|97|98|34|
2014-05-08 Thu 12:24:06, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399521419, 1320.55, 1299, 16978905, 1102, 5|48|24|58|71|75|31|30|28|78|, 30|58|58|5|71|5|75|28|75|28|24|24|5|28|24|5|48|78|30|75|28|30|30|78|24|58|24|31|28|24|30|31|28|78|75|48|48|31|28|31|58|48|31|28|48|78|31|5|48|31|75|31|75|58|71|75|5|5|58|28|48|28|78|5|30|28|78|24|48|58|71|71|24|48|31|75|31|78|78|24|31|58|24|71|48|75|5|71|71|30|78|71|58|28|28|78|78|48|78|75|
2014-05-08 Thu 12:51:06, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399523046, 1202.34, 1190, 15512798, 1007, 37|24|89|36|4|15|49|98|28|75|, 89|37|37|15|4|15|36|28|75|28|24|24|15|28|24|15|36|89|89|75|28|89|89|98|24|49|24|37|28|24|89|37|28|98|75|36|36|37|28|49|49|36|49|28|36|98|49|15|36|49|75|49|75|37|4|75|15|15|37|28|36|28|98|4|89|28|98|24|36|37|4|4|24|36|49|75|49|98|98|24|37|49|4|4|36|75|98|4|4|89|98|4|49|28|28|98|98|36|98|75|
2014-05-08 Thu 13:18:59, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399524666, 4.668, 6, 67166, 1163, 46|82|65|44|17|63|14|81|86|99|, 17|81|81|63|82|86|44|14|99|14|14|82|63|14|14|86|99|17|86|99|65|17|17|86|14|46|46|44|65|82|17|46|65|86|99|99|44|81|44|81|81|44|46|65|44|17|46|63|99|46|65|46|65|81|82|99|86|14|81|14|44|65|65|63|86|65|17|14|99|81|63|82|46|99|46|99|46|17|86|82|44|81|82|63|99|99|86|63|82|17|17|63|46|65|65|86|65|44|86|99|
2014-05-08 Thu 13:45:42, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399526339, 850.803, 854, 11209020, 1066, 67|99|78|4|94|22|40|80|5|31|, 22|31|40|5|4|5|80|94|99|94|67|67|5|94|67|5|99|22|22|99|94|22|22|78|67|40|31|80|94|67|22|31|94|78|99|99|80|31|80|31|40|80|31|94|80|78|31|5|99|31|99|31|94|40|4|99|5|5|40|94|80|94|78|4|22|94|78|67|80|40|4|4|67|99|31|99|40|78|78|67|80|40|4|4|99|99|78|4|4|22|78|4|40|94|94|78|78|80|78|99|
2014-05-08 Thu 14:12:13, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399527942, 280.449, 283, 3696783, 1077, 5|71|43|76|19|58|80|35|89|98|, 89|58|58|5|71|5|35|43|19|43|5|76|5|43|5|5|35|98|89|19|43|89|89|98|5|76|76|80|43|76|89|80|43|98|19|35|35|80|80|80|58|35|76|43|80|98|76|5|35|76|19|76|19|58|71|19|5|5|58|43|35|43|43|5|89|43|98|5|35|58|71|71|76|35|80|19|76|98|98|71|80|58|71|71|35|35|98|71|71|89|98|71|76|43|43|98|98|80|98|35|
2014-05-08 Thu 14:38:47, ../Instances/pmedcap1(14).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399529533, 478.507, 481, 6244599, 1021, 40|66|27|4|28|22|15|19|84|51|, 22|27|40|15|4|15|84|28|19|28|51|51|15|28|15|15|84|22|22|19|28|22|22|66|4|40|51|27|28|4|22|27|28|66|19|84|84|27|28|51|40|84|51|28|27|66|51|15|84|51|19|51|19|40|4|19|15|15|40|28|84|28|66|15|22|28|66|15|84|27|4|4|51|84|51|19|40|66|66|4|27|40|4|4|84|84|66|15|4|22|66|4|40|28|28|66|66|27|66|84|
2014-05-08 Thu 15:06:04, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399531127, 11.005, 12, 146305, 1240, 45|76|51|2|60|7|88|44|91|64|, 44|7|2|88|51|44|91|7|7|45|44|2|51|44|60|64|7|44|2|88|51|88|91|91|64|7|44|2|64|51|44|45|44|91|76|76|88|45|76|2|76|44|91|91|44|45|2|60|44|7|60|51|64|91|44|51|44|45|64|60|60|76|45|88|64|7|45|51|91|76|88|7|64|7|44|7|76|91|88|60|91|2|76|91|45|64|76|60|88|88|51|91|76|51|7|2|45|51|91|76|
2014-05-08 Thu 15:32:47, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399532764, 20.254, 23, 279874, 1186, 23|31|51|70|38|46|7|64|34|54|, 54|7|64|70|51|54|23|7|23|51|54|46|51|70|38|31|7|54|46|70|51|70|23|23|31|7|54|54|64|31|54|31|54|23|34|70|70|31|38|46|34|54|64|23|54|31|46|34|54|7|51|51|64|23|54|51|54|34|64|38|38|34|31|70|64|7|34|51|7|38|70|7|64|7|54|7|34|7|34|38|23|46|34|23|31|64|38|38|70|70|51|23|38|51|7|46|31|51|23|38|
2014-05-08 Thu 15:59:08, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399534367, 289.682, 297, 3782163, 1282, 58|20|41|98|96|38|35|75|19|15|, 41|75|58|19|20|41|98|75|98|96|41|98|20|19|38|15|20|41|98|19|20|35|75|98|15|58|41|41|58|20|41|15|19|98|15|35|19|96|38|41|19|41|75|98|41|96|41|96|19|20|96|20|58|98|41|20|41|15|58|38|38|96|15|19|58|75|15|20|75|38|19|75|15|75|41|75|38|75|35|38|75|58|96|98|15|58|35|38|35|19|20|75|35|20|75|98|96|20|98|38|
2014-05-08 Thu 16:26:02, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399535948, 415.721, 417, 5494964, 1167, 81|12|45|16|14|34|91|63|44|52|, 44|91|81|63|12|44|91|16|91|45|44|81|12|63|14|16|16|44|81|63|16|63|81|91|16|52|44|44|52|16|44|16|44|91|34|63|63|45|14|81|34|44|81|91|44|45|81|45|44|12|45|12|52|91|44|12|44|34|52|14|14|34|45|63|52|16|34|12|91|14|63|16|52|16|44|16|34|91|34|14|91|81|34|91|45|52|14|14|63|63|12|91|14|12|16|81|45|12|91|14|
2014-05-08 Thu 16:52:41, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399537562, 391.853, 394, 5117635, 1275, 91|51|74|63|96|15|86|39|79|28|, 74|91|39|63|51|74|91|28|91|96|74|39|51|63|79|15|15|39|39|63|51|63|91|91|15|28|74|39|28|15|74|15|74|91|63|86|63|96|79|39|63|74|28|91|74|96|39|79|74|51|96|51|28|91|74|51|74|15|28|79|79|96|15|63|28|51|15|51|91|79|63|28|74|51|74|91|86|91|86|79|91|28|96|91|15|28|86|79|63|63|51|91|86|51|28|39|96|51|39|79|
2014-05-08 Thu 17:19:18, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399539161, 1541.95, 1547, 20215124, 1177, 98|10|25|88|34|2|80|51|14|84|, 10|80|2|88|51|2|98|25|98|51|10|98|51|10|14|84|25|10|98|88|51|88|80|98|25|25|2|2|25|84|10|84|10|98|34|88|34|84|14|2|34|2|25|98|10|84|98|14|10|51|84|51|25|80|10|51|10|34|2|14|14|34|84|34|25|80|34|51|80|14|88|25|2|80|10|80|34|80|88|14|80|2|34|80|84|25|88|14|88|88|51|80|88|51|25|2|84|51|98|14|
2014-05-08 Thu 17:45:35, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399540758, 26.441, 27, 342115, 1258, 28|47|11|13|58|80|4|40|92|84|, 13|80|28|13|4|58|11|80|80|47|13|11|4|13|47|84|28|13|11|13|4|13|80|11|84|28|58|58|28|84|58|84|13|11|40|92|40|84|92|11|40|58|28|80|58|84|11|47|13|4|47|4|28|80|58|4|13|40|58|92|47|40|84|40|28|80|40|4|80|92|13|28|58|80|58|80|92|80|40|47|80|58|40|80|84|28|92|92|40|40|4|80|92|84|28|11|84|4|11|92|
2014-05-08 Thu 18:12:44, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399542335, 1129.56, 1107, 14414048, 1228, 78|81|15|14|7|98|12|58|10|37|, 10|7|81|10|12|58|98|7|98|37|10|81|12|10|14|15|7|10|98|10|7|78|81|98|15|81|81|58|58|15|10|15|10|98|37|78|78|37|14|81|78|58|81|98|10|37|81|37|10|7|37|12|58|98|10|12|10|15|58|14|14|37|15|78|58|7|15|12|98|14|78|7|15|7|58|7|14|7|78|14|98|81|37|98|15|58|78|14|78|78|12|98|78|12|7|81|37|12|98|14|
2014-05-08 Thu 18:40:06, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399543964, 23.025, 24, 301463, 1161, 30|89|18|60|4|64|83|7|76|31|, 30|7|18|89|4|30|18|7|18|4|30|18|4|89|60|31|7|30|18|89|7|89|83|83|7|64|30|30|64|31|30|31|30|83|76|76|89|31|76|18|76|30|64|83|30|31|18|60|89|7|60|4|64|83|30|4|30|31|64|60|60|76|31|89|64|7|31|4|83|60|89|7|64|7|30|7|76|83|76|60|83|18|76|83|31|64|76|60|89|89|4|83|76|4|7|18|31|4|83|76|
2014-05-08 Thu 19:06:44, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399545606, 1478.18, 1482, 19497606, 1181, 40|84|85|38|98|80|48|12|41|9|, 48|80|41|48|12|41|98|80|98|9|48|98|12|48|38|84|84|41|98|48|12|48|80|98|84|85|41|41|85|84|41|84|48|98|40|40|40|9|38|41|40|41|85|80|41|9|98|9|48|12|9|12|85|80|48|12|41|84|85|38|38|40|84|40|85|80|40|12|80|38|40|85|41|80|41|80|40|80|40|38|80|85|84|80|84|85|38|38|40|48|12|80|38|12|85|98|9|12|98|38|
2014-05-08 Thu 19:33:24, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399547204, 112.574, 113, 1498310, 1162, 62|41|61|21|12|85|80|0|18|60|, 0|80|41|21|12|41|18|80|80|12|0|18|12|0|60|62|85|0|18|21|12|21|80|18|62|85|41|41|85|62|41|62|0|18|61|21|61|62|60|18|61|41|85|80|41|62|18|60|0|12|60|12|85|80|41|12|0|61|85|60|60|61|62|21|85|80|61|12|80|60|21|85|41|80|41|80|61|80|21|60|80|18|61|80|62|85|61|60|21|21|12|80|61|12|85|18|62|12|18|61|
2014-05-08 Thu 20:00:06, ../Instances/pmedcap1(15).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399548804, 676.673, 676, 8839859, 1195, 52|37|92|44|81|51|7|79|98|19|, 44|7|81|19|51|44|98|7|81|37|44|81|51|19|79|52|7|44|98|19|51|19|98|98|52|52|44|44|52|51|44|51|44|98|37|92|19|37|79|81|19|44|81|98|44|37|81|79|44|7|37|51|52|98|44|51|44|37|81|92|79|92|51|19|52|7|37|51|98|92|19|7|52|7|44|7|92|7|92|79|98|81|37|98|37|52|92|79|19|19|51|98|92|51|7|81|37|51|98|79|
